ID,FEMALE,MALE,BYEAR,AGE,AGEMBTH,HHINC97,POVRAT97,HHBMBF,HHBMOF,HHOMBF,HHBMONLY,HHBFONLY,HHOTHER,MSA97NO,MSA97NCC,MSA97CC,MSA97NK,ETHBLACK,ETHHISP,ETHWHITE,S,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCGED,EDUCDO,PRMONM,PRMONF,PRMSTYUN,PRMSTYPE,PRMSTYAN,PRMSTYAE,PRFSTYUN,PRFSTYPE,PRFSTYAN,PRFSTYAE,SINGLE,MARRIED,COHABIT,OTHSING,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,FAITHM,ASVABAR,ASVABWK,ASVABPC,ASVABMK,ASVABNO,ASVABCS,ASVABC,ASVABC4,VERBAL,ASVABMV,HEIGHT,WEIGHT04,WEIGHT11,SF,SM,SFR,SMR,SIBLINGS,REG97NE,REG97NC,REG97S,REG97W,RS97RURL,RS97URBN,RS97UNKN,JOBS,EARNINGS,HOURS,TENURE,CATGOV,CATPRI,CATNPO,CATMIS,CATSE,COLLBARG,URBAN,REGNE,REGNC,REGW,REGS,MSA11NO,MSA11NCC,MSA11CC,MSA11NK,MSA11NIC,EXP
5327,0,1,1983,28,25,38000,203,1,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,11,11,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,.3045157,-.2415494,-.548877,.0539622,-.5241582,-.3818316,-.0502899,-.1215014,-.4219083,47481,74,235,250,10,9,10,9,3,0,1,0,0,1,0,0,2,11.63,60,.9038461,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11.13461
752,0,1,1983,28,22,4968,31,0,0,0,1,0,0,0,1,0,0,1,0,0,12,0,0,0,0,0,1,0,0,11,,0,0,0,1,,,,,0,0,1,0,0,1,0,0,0,0,-2.692954,-1.720191,-.8580299,-1.268022,-1.06507,-.4993367,-2.188875,-1.830498,-1.375298,5544,68,160,175,12,13,,13,2,0,1,0,0,0,1,0,6,8.5,39,.4423077,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3.115385
5366,0,1,1984,27,27,56326,205,1,0,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,-.2840997,-.3634654,-.072657,-1.062633,-.6415663,.0729149,-.2764185,-.4995266,-.2329661,32831,71,210,230,12,12,12,12,6,0,1,0,0,0,1,0,,23,72,2.596154,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7.596154
4109,0,1,1983,28,27,,,1,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,0,1,0,0,0,0,12,12,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,.8191897,1.072039,.0672046,.7504685,-.3723204,.773583,.7628064,.7574057,.6071406,74177,72,140,180,14,12,14,12,1,0,0,1,0,0,1,0,2,14.74,40,8.442307,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.826923
3451,0,1,1983,28,37,,,0,1,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0,1,0,9,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-.1067973,.1135977,.6087782,-.2216719,.1303434,-.505882,.1393607,.1095984,.3848344,54050,68,147,147,12,14,14,14,3,0,0,1,0,0,1,0,10,15,35,2.134615,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,9.115385
3107,0,1,1983,28,28,31000,195,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,0,1,0,0,12,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-.3135194,.4983403,-.3620508,.1610354,1.641962,.7670376,-.1352961,-.0051605,.072288,45353,72,169,185,14,12,14,12,2,0,1,0,0,0,1,0,3,11.25,35,5.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7.5
6282,0,1,1982,29,24,14750,117,0,0,0,1,0,0,0,0,1,0,0,1,0,12,0,0,0,0,0,1,0,0,10,,0,0,1,0,,,,,0,1,0,0,0,0,1,0,0,0,-.5035843,-1.48234,-1.441415,-.5991194,-1.137489,-.50322,-1.080607,-1.127356,-1.559564,14028,68,220,190,12,12,,12,1,0,0,0,1,0,1,0,4,26.22,40,9.384615,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,11.44231
4411,0,1,1982,29,30,,,0,0,0,1,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,4,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-.3671904,.1476939,.7704737,-1.038014,-1.286194,-.8794233,.0500569,-.1369167,.4892457,39320,70,165,165,13,20,,20,10,0,0,0,1,0,1,0,9,11.05,40,1.615385,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,3.269231
2342,0,1,1981,30,22,28000,150,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1.409809,-.1960582,.4332964,1.805672,.4366518,.8827406,.8395357,.9655488,.1261216,76481,76,185,230,12,12,12,12,3,1,0,0,0,0,1,0,8,15,40,1.288462,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,12.23077
4810,0,1,1982,29,19,,,0,1,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,1,0,11,8,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1.146128,-.0515071,-.4194312,-1.044374,-1.322464,-.9729286,-.7597317,-.7453821,-.2515327,23489,71,136,146,12,11,12,11,8,1,0,0,0,0,1,0,6,10,14,.4230769,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2.673077
3256,0,1,1984,27,21,43000,230,1,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,1,0,0,15,15,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,.3328697,.3582117,.441115,-.1339575,.8496094,-.3805861,.4021343,.2787093,.4258705,61863,69,170,190,14,13,14,13,2,0,1,0,0,0,1,0,,10,25,3.961539,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,8.019231
4574,0,1,1983,28,35,88600,557,0,0,0,1,0,0,0,0,0,1,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,.8564849,.3651602,-.6645313,.1133295,.3144941,-.3001702,.3879917,.1869819,-.1600398,53504,77,190,185,20,18,,18,1,0,0,0,1,0,1,0,12,9.5,37,.1923077,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.538462
1126,0,1,1980,31,16,,,0,1,0,0,0,0,0,0,1,0,1,0,0,18,0,0,1,0,0,0,0,0,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.080787,.9069778,-.5539227,1.034042,.6034014,-.4910459,.6905394,.6899616,.1878841,75659,70,210,220,12,12,12,12,4,1,0,0,0,0,1,0,3,36.54,40,9.442307,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,6
3902,0,1,1984,27,28,15660,124,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,15,13,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-.6154944,.0190007,-.952297,-.8209226,-.8049444,-.1963805,-.59516,-.6637478,-.4980976,28389,72,220,250,12,12,12,12,0,0,0,1,0,1,0,0,3,13.17,40,2.346154,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.884615
508,0,1,1981,30,33,,,1,0,0,0,0,0,0,1,0,0,0,1,0,10,0,0,0,0,0,0,0,1,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,-1.397988,.4618744,-1.839756,-1.6864,-1.07678,.054283,-1.147362,-1.24931,-.7351846,20532,68,240,240,3,3,3,3,5,0,0,0,1,0,1,0,2,14.5,30,10.01923,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,11.67308
4827,0,1,1981,30,34,27700,174,1,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,.6052979,-.9325331,-.4785934,.8716967,.818307,-.6420203,-.0555482,.0178031,-.7529135,49221,72,175,180,16,14,16,14,1,1,0,0,0,1,0,0,4,38.48,40,7.25,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.5
230,0,1,1984,27,25,,,1,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,1,0,0,0,0,11,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,.1964758,.8203582,.64351,-.3332622,.2602282,.7031411,.5097826,.3707297,.7802553,62122,66,170,150,12,12,12,12,1,1,0,0,0,0,1,0,5,26.23,40,2.461539,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.461539
6510,0,1,1984,27,26,17500,138,0,0,0,1,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,1,8,,0,1,0,0,,,,,1,0,0,0,0,1,0,0,0,0,1.563612,1.669524,1.350781,1.132899,.672218,.8823597,1.688808,1.599113,1.610267,95298,71,142,180,12,12,,12,1,0,0,0,1,0,1,0,,16.3,40,7.730769,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,6.903846
4054,0,1,1981,30,19,29632,141,0,1,0,0,0,0,0,0,1,0,0,1,0,13,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,.7193147,-.3417596,-.5386447,-.3739576,.7723106,.239112,.1529472,-.1503516,-.4698915,38105,76,330,350,6,13,,13,7,0,0,1,0,0,1,0,9,18.5,40,2.826923,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10.44231
8921,0,1,1982,29,18,,,0,0,0,1,0,0,0,1,0,0,1,0,0,12,0,0,0,0,0,0,1,0,9,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-.822192,-.2359104,.1666247,-.9977287,.6618136,-.8850335,-.4713373,-.5292872,-.0373405,29582,66,165,170,12,12,,12,3,0,0,1,0,1,0,0,14,7.5,30,.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6.596154
4965,0,1,1982,29,31,46750,294,1,0,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,7,,0,0,1,0,,,,,1,0,0,0,0,0,1,0,0,0,-1.825966,-1.358266,-1.727215,-1.5755,-1.842603,-2.073798,-1.851791,-1.815877,-1.645808,4842,69,140,150,9,12,9,12,2,1,0,0,0,1,0,0,19,10.5,30,.2692308,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,8.365385
4012,1,0,1982,29,24,44000,277,1,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,0,1,0,0,0,0,14,11,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-.0379269,.6929358,-.1836744,.2585269,.3576434,-.6528286,.1186491,.2036089,.2711853,48170,70,155,165,15,16,15,16,1,0,0,1,0,1,0,0,8,12.74,40,3.634615,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,4.557693
3443,1,0,1983,28,28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,12,10,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,.611402,1.124401,1.501763,.5066382,.8969511,.6972203,1.057197,1.047115,1.400081,88535,63,130,165,8,12,8,12,1,0,0,1,0,1,0,0,5,11.54,32,3.153846,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,5.75
270,1,0,1984,27,32,82500,519,1,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,1,0,0,3,,1,0,0,0,,,,,0,1,0,0,0,0,1,0,0,0,.349919,1.153878,1.062757,.6791632,.8390582,-.4195467,.8009602,.907623,1.181688,75382,64,200,250,12,16,12,16,1,1,0,0,0,0,1,0,6,13.43,40,2.019231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,8.384615
4103,1,0,1981,30,28,,,1,0,0,0,0,0,0,0,1,0,0,1,0,16,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,-.9152815,-.3713552,-.8266684,-.8753997,.436487,-1.184663,-.8326578,-.8369607,-.6392705,14488,66,175,215,16,16,16,16,3,0,0,1,0,0,1,0,7,22.31,25,2.153846,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,4.115385
8980,1,0,1981,30,,,,0,0,0,0,1,0,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,1,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.2057063,-.8221188,-.4318869,-.8170925,-1.052545,-.248986,-.2319778,-.5226231,-.6691245,26461,67,208,210,12,12,12,,3,0,1,0,0,1,0,0,14,5.25,30,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8.730769
5558,1,0,1980,31,22,,,1,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1.397746,-1.627998,-.1847186,-1.33217,1.060234,-.8329638,-1.266716,-1.271798,-.9670724,14389,63,125,144,13,12,13,12,1,0,0,1,0,1,0,0,10,8.5,40,.6923077,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,7
1265,1,0,1980,31,23,88060,553,1,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,1,0,0,,,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-.0476594,.241077,.9373506,.9502922,1.556633,1.701032,.2971778,.5817162,.6280364,68369,62,98,105,12,13,12,13,1,0,1,0,0,0,1,0,3,20.02,46,7.673077,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12.75
5195,1,0,1982,29,30,84000,438,1,0,0,0,0,0,0,0,1,0,0,0,1,19,0,0,1,0,0,0,0,0,9,10,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.23757,1.257529,.1188061,1.469197,1.622134,1.948179,1.057885,1.141949,.7335756,86881,71,165,172,16,16,16,16,2,0,1,0,0,0,1,0,1,35,27,9.192307,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4.730769
4345,1,0,1981,30,26,26000,139,1,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,.2813623,-.3019194,.7624663,.2631813,.2040317,.5498615,.2807353,.2806265,.245207,58387,66,121,137,14,13,14,13,3,0,0,1,0,0,1,0,6,12.98,40,2.173077,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6.115385
3581,1,0,1982,29,26,70500,367,1,0,0,0,0,0,0,1,0,0,0,1,0,13,0,0,0,0,0,1,0,0,8,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,.0792866,-.7822905,.300072,.8532605,-.643233,.3919381,-.0893783,.125387,-.2575482,54678,64,140,170,9,9,9,9,2,0,0,1,0,0,1,0,4,21.92,38,8.019231,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,8.634615
2392,1,0,1981,30,32,94375,428,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1.026201,-.4453442,.701303,1.13991,.6489939,1.534785,.6338596,.6771411,.1361049,62250,69,150,152,17,12,17,12,4,1,0,0,0,0,1,0,7,19.71,40,6.480769,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,8.615385
4938,1,0,1983,28,26,60800,481,1,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,0,0,0,1,0,0,11,9,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,.3748438,-.4100166,-.1340784,.2861309,-.2793384,.4731191,.0560488,.0320777,-.2905454,49694,63,110,100,12,12,12,12,0,1,0,0,0,1,0,0,6,12,40,2.442308,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,4.557693
3308,1,0,1981,30,27,46528,283,1,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,-.2791316,-.1402819,.371021,.6935946,-.7806883,-.1240005,-.0904441,.1799186,.1226558,55886,66,152,152,12,12,12,12,2,0,0,1,0,1,0,0,3,15,40,9.903846,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,9.769231
2705,1,0,1980,31,38,98000,776,1,0,0,0,0,0,0,1,0,0,0,0,1,19,0,0,0,0,0,1,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-.7264324,-.3610794,-.0534954,-.2985425,-1.500236,-.4374361,-.5135911,-.4034593,-.2214753,30501,67,130,162,14,12,14,12,8,0,1,0,0,1,0,0,6,13,40,.8653846,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,8.557693
6436,1,0,1980,31,26,34000,214,0,0,0,1,0,0,1,0,0,0,0,0,1,19,0,0,0,1,0,0,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,.6140643,.6212665,1.165323,.9820961,1.326156,1.864043,.8279566,.9459692,.9523552,87223,66,250,290,14,13,,13,2,0,0,0,1,0,1,0,13,13.62,40,.7884616,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5.826923
4536,1,0,1982,29,26,53040,226,1,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,0,1,0,0,0,0,10,8,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1.072405,.7692013,1.407684,.7822317,1.180139,.1432138,1.187096,1.127516,1.160491,87426,66,125,125,20,4,20,4,4,0,0,0,1,0,1,0,4,21,20,3.153846,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2.711539
4375,1,0,1983,28,36,,,1,0,0,0,0,0,0,0,1,0,0,1,0,16,0,0,0,1,0,0,0,0,4,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,.3322207,-.0628376,.7088636,.4663533,1.434566,.2661606,.3596527,.4036149,.3441188,65669,65,130,155,14,14,14,14,1,0,0,0,1,0,1,0,5,26.8,36,4.519231,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.75
3593,1,0,1980,31,25,42300,226,0,1,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,1,0,0,0,,,,,0,1,0,0,0,1,0,0,0,0,-.6401206,-.1983036,.1166499,.1212695,.1053536,-.4561372,-.3746746,-.1686687,-.0439362,37219,64,180,175,14,12,12,12,3,0,0,1,0,1,0,0,6,20,25,8.096154,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9.461538
8870,1,0,1984,27,27,35000,187,1,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,1,0,0,0,0,3,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-.3895919,.0303836,-.6197909,-.0290045,.1176227,-.1798612,-.3765146,-.2826994,-.3147095,45651,66,158,165,9,9,9,9,3,1,0,0,0,0,1,0,8,35,15,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.269231
8922,1,0,1983,28,20,6500,31,0,0,0,1,0,0,0,1,0,0,1,0,0,12,0,0,0,0,0,1,0,0,12,9,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-.6342583,-.996237,-.5144031,-.8068644,1.421706,-.3173129,-.764118,-.8266233,-.8059818,17842,62,135,210,12,12,,12,3,0,0,1,0,1,0,0,5,8.9,25,6.596154,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.25
5843,1,0,1982,29,25,53000,333,1,0,0,0,0,0,1,0,0,0,1,0,0,15,0,0,0,0,0,1,0,0,12,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-.4950597,.8784773,.0743237,-.4782643,-.1549122,.5948448,-.0106997,-.0063718,.5077149,50816,63,165,185,16,16,16,16,1,0,0,1,0,0,1,0,7,7.25,40,.7884616,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4.461538
5622,1,0,1984,27,26,,,1,0,0,0,0,0,1,0,0,0,1,0,0,17,0,0,0,1,0,0,0,0,7,6,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,.2028693,1.37243,-.0326228,1.38097,1.494384,.5030396,.479206,.8174977,.7140962,77431,64,125,129,12,12,12,12,1,0,0,1,0,1,0,0,6,9,40,.2692308,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2.807692
1306,1,0,1981,30,27,65300,517,0,0,0,1,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1.321366,.4482149,.7446734,1.003153,.6875715,.7499629,1.053529,.9836504,.6357479,75071,65,135,152,13,13,,13,1,0,1,0,0,0,1,0,3,18.33,45,6.326923,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6.865385
3251,1,0,1983,28,24,48797,195,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,0,0,0,0,1,0,0,12,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.000338,.5746059,1.378324,.7737914,1.042689,-.1879638,1.08595,1.042318,1.041061,84136,67,155,190,12,12,12,12,3,0,1,0,0,0,1,0,6,11.3,40,4.75,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9.403846
1040,1,0,1981,30,19,,,0,0,0,1,0,0,0,0,1,0,1,0,0,17,0,0,0,0,1,0,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,-.9461832,-1.063437,-1.233683,-.3421536,.2134288,-.8474204,-1.151656,-1.00395,-1.225393,17119,65,148,179,12,12,,12,3,1,0,0,0,0,1,0,6,10,12,3.826923,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,6.692307
6420,1,0,1980,31,30,,,0,0,1,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,0,1,0,,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-.4962676,-.2005802,-.4360443,-.9632448,-1.763685,-1.05052,-.4481151,-.5871927,-.3398893,24773,69,200,180,11,15,11,14,1,0,0,0,1,0,1,0,11,15,25,.3846154,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5.365385
2675,1,0,1984,27,25,42702,268,1,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,0,1,0,0,9,10,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-.1764764,-.1676791,-.5786446,-.2155876,-.9013886,-.7259326,-.3025108,-.3191849,-.3983894,41484,68,148,158,13,14,13,14,1,0,1,0,0,1,0,0,10,12,40,1.826923,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7.519231
6493,1,0,1983,28,24,63000,336,1,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,-.1281089,-.0070613,-.5388685,.8342189,.0378559,-.4101949,-.2208639,.0441945,-.2915239,48758,74,145,155,15,16,15,16,2,0,0,0,1,0,1,0,9,23,15,.9807692,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2.75
5298,1,0,1981,30,17,43380,232,0,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,-.4070009,-.9792031,-.7588327,-.2541627,.1553975,-.2274798,-.7017089,-.671999,-.9272467,17806,60,110,125,10,12,12,12,1,0,1,0,0,1,0,0,2,18,40,10.23077,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11.57692
2083,1,0,1981,30,36,43580,274,1,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,1,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,-.3174924,1.515933,1.297367,-.3633563,.4696242,-.3150631,.598125,.596097,1.499876,70555,63,130,125,19,13,19,13,1,1,0,0,0,0,1,0,8,18.71,37,4.230769,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4.019231
3483,1,0,1980,31,28,37030,225,1,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,0,1,0,,,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-.1424958,.9889348,.6215254,.2336434,1.017699,.4555401,.3637748,.4755336,.8584294,65782,70,185,244,14,16,14,16,1,0,0,1,0,0,1,0,9,16,40,.6346154,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,11.67308
2583,1,0,1982,29,32,,,1,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,0,1,0,0,0,0,10,10,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,.3478122,.4379584,.4312952,.259587,1.040007,1.536444,.4295611,.4125842,.4631609,71858,63,115,116,17,16,17,16,1,0,1,0,0,0,1,0,3,14.4,38,7.192307,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3.846154
3177,1,0,1984,27,24,18557,99,0,0,0,1,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,1,0,10,,0,0,1,0,,,,,0,0,1,0,0,1,0,0,0,0,.1602461,1.227867,.6457342,.7554926,.1054229,.0922394,.6024606,.7799146,.9987563,83901,67,190,210,12,13,,13,2,0,1,0,0,0,1,0,3,20,40,1.596154,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9.596154
5404,1,0,1983,28,30,28975,229,0,0,0,1,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,9,,0,1,0,0,,,,,1,0,0,0,0,0,1,0,0,0,.9907477,.5814356,.0605323,.189659,.8072662,-.6174651,.7204453,.5093279,.3419547,65080,61,123,180,12,14,,14,1,0,1,0,0,0,1,0,4,2.13,12,2.903846,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4.403846
2337,1,0,1982,29,20,65200,348,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.410193,1.264358,1.814699,1.81798,1.003078,1.522106,1.620638,1.764329,1.641598,98524,62,120,125,16,13,16,13,2,1,0,0,0,0,1,0,3,23.4,45,4.846154,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,8.307693
23,1,0,1983,28,32,,,0,0,0,1,0,0,0,0,1,0,0,1,0,15,0,0,0,0,1,0,0,0,3,,1,0,0,0,,,,,0,0,0,1,0,0,1,0,0,0,-1.471802,-1.74068,-.9647877,-1.456725,-1.454474,-1.850178,-1.55273,-1.577195,-1.443156,6423,59,110,120,10,10,,10,5,1,0,0,0,0,1,0,5,29.19,35,6.269231,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2.557692
109,1,0,1982,29,25,76500,365,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,9,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.057487,.5791066,1.749087,1.01334,1.014618,1.26559,1.220474,1.230353,1.24118,90866,63,118,118,12,12,12,12,3,1,0,0,0,0,1,0,2,23.5,45,7.173077,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.153846
